user_id	cond	training	smse
3.0	2	b	0.5391020457345677
5.0	1	a	-0.7163997580105783
6.0	2	a	-0.0751394919344493
15.0	4	b	-0.019119112469584844
19.0	2	a	0.3009346589319076
22.0	2	a	-0.2710629107559522
23.0	2	b	0.5663147601957953
25.0	1	b	-0.05847231285168807
33.0	1	b	0.7727103889916257
35.0	4	a	0.20610984316269296
36.0	1	b	0.21274080908575246
41.0	2	b	-0.08610606972259972
43.0	1	a	0.21107796162901188
47.0	2	a	-0.14474999663244528
51.0	2	a	0.48418366850922695
52.0	2	a	0.02563254679842092
55.0	4	a	-0.38931988120857663
59.0	4	a	-0.040102087853854114
63.0	4	b	0.18946836373846762
65.0	2	c	-0.10314284925226007
82.0	2	a	-0.026636572670144548
83.0	2	c	0.4986558790595164
85.0	2	c	-0.004301086686083361
87.0	1	b	-0.11812507686785803
92.0	4	a	0.1395107027873778
93.0	1	a	0.18448386182538581
96.0	1	c	0.41213332743048675
105.0	1	a	-0.7174095797637772
107.0	1	a	-0.3697158743546138
112.0	1	b	0.8208650691220064
114.0	4	b	2.906712324956183
116.0	4	a	-0.13219073866507694
121.0	2	a	0.27121732930129405
125.0	1	a	-0.31743718657585357
128.0	1	a	0.16373192695504726
131.0	2	a	0.10988169659701827
137.0	1	b	-0.3740700316759163
139.0	4	c	0.35830296757804103
142.0	4	c	-0.6080403653738435
144.0	4	b	-0.5013361542443838
146.0	2	c	-0.2544978458678668
148.0	4	a	0.15896777914721583
149.0	1	c	-0.24670170091608057
150.0	4	a	0.36277879418069536
157.0	1	c	0.951956397148146
168.0	1	a	0.4997908755481063
173.0	2	c	0.28193621423289955
174.0	1	b	0.038730750529867713
178.0	4	b	-0.2348812507957626
181.0	1	a	-0.09631391031382064
182.0	2	a	-0.18311863637704154
186.0	1	c	0.8561402460170849
202.0	2	c	-0.07834180040658228
214.0	2	a	0.29987156469381593
215.0	2	b	-0.24046916140586816
218.0	4	a	-0.2996704266929367
225.0	2	a	1.0689365953891417
227.0	4	a	-0.04294975225455967
228.0	2	a	0.5149843505317621
228.0	2	c	-0.4451427363452162
229.0	1	b	-0.0820886048445757
231.0	4	c	-0.4229575843872991
232.0	1	b	-0.09286809012596006
235.0	1	c	0.20330562780997652
238.0	2	a	-0.06983079805771647
240.0	4	a	0.1095120249007297
242.0	1	a	0.17343680038160447
247.0	2	b	0.07939940757815134
251.0	4	b	1.215222501508948
255.0	2	b	-0.2876913643355511
258.0	1	a	0.2942833872398371
261.0	1	a	0.15187124329785404
267.0	4	a	-0.028382480292566133
268.0	4	c	-0.021841280919759475
273.0	2	c	0.16415269164126825
277.0	1	b	0.3127381515727287
278.0	4	a	0.35424438557505883
282.0	2	a	0.5955174506258264
284.0	4	b	0.06980177388685659
287.0	1	b	1.499349015768589
289.0	2	a	0.24230022541066654
299.0	4	c	-0.7161539585563972
307.0	4	a	-0.06295580469065283
310.0	4	c	0.9998172409511498
311.0	4	b	-0.18354916843522662
314.0	2	a	-0.1730912693291816
316.0	2	b	-0.28492612438430764
318.0	1	b	0.050786792660442406
322.0	2	b	-0.3867598433973189
326.0	2	a	-0.0749387182754251
327.0	2	a	0.23138721008922167
328.0	4	b	-0.020354333498590813
329.0	1	c	0.136751839050346
330.0	2	c	0.31987294190596754
331.0	2	a	0.04670358169546175
333.0	1	a	0.18791015014989518
334.0	4	c	-0.06208810648994521
337.0	2	c	-0.08183679775872858
339.0	4	c	-0.12742679874299273
340.0	4	c	0.17589530932251568
346.0	4	b	-0.6683725913337609
350.0	4	b	0.4849955114132864
353.0	2	b	-0.26793724752283066
360.0	1	a	0.23734807951241257
362.0	1	c	0.49851932468052645
374.0	1	a	-0.08358108946815417
375.0	2	c	-0.2900701937966989
380.0	4	c	-0.4027199490199312
391.0	4	c	-0.6074426780713665
394.0	2	b	0.747802268387664
396.0	1	a	-0.14082056503086984
406.0	1	b	-0.1951638067088573
407.0	1	c	0.18788595142736692
408.0	1	a	-0.35274512561277627
414.0	2	b	0.2555832949020336
422.0	2	c	0.026844131742596273
426.0	1	b	0.11973197169218572
428.0	1	a	-0.21814018102778923
432.0	4	a	-0.5537579428074331
433.0	2	b	-0.23618773833979728
435.0	1	a	0.5935259331207687
436.0	1	a	-0.36654453399472725
443.0	4	b	0.038805513729532504
444.0	1	a	0.8332137358154562
445.0	1	c	0.13113329797253617
448.0	2	b	0.4398624696260199
449.0	4	a	-0.5403840485551752
450.0	2	b	0.1784196885204494
452.0	4	a	0.3905798769250243
454.0	2	b	-0.16724798918188627
462.0	1	a	0.07682697433959686
463.0	1	a	-0.03775369368817291
464.0	1	b	0.022730603891982663
465.0	4	b	0.007753919241828572
467.0	4	b	0.15766570396024715
468.0	2	a	-0.41957482257043455
470.0	4	b	0.03975290709864699
475.0	4	b	0.2994114997872672
477.0	2	b	0.4699573004962179
478.0	4	b	-0.25168596546122557
482.0	1	a	0.5774068228493675
484.0	4	a	0.4849955114132864
487.0	4	a	0.4122350610719063
488.0	1	a	0.2847699561520655
490.0	1	a	0.7345286976899424
496.0	4	c	0.1947485719337563
497.0	2	b	-0.17017354519403774
499.0	4	c	-0.2868226726884629
500.0	2	c	-0.16004958286459134
501.0	1	a	0.7755405205317095
502.0	4	c	-0.11275055433001438
503.0	4	a	0.6532436756322837
506.0	1	a	-0.05116042958280256
509.0	2	b	0.09382329861581441
510.0	4	c	0.5693589466043213
511.0	1	a	0.23569597773149087
517.0	1	a	-0.06503106078344603
520.0	1	a	-0.014961276835667284
523.0	2	c	-0.302249617984222
531.0	2	c	0.6275970877304718
533.0	2	b	0.11669330133791794
535.0	2	c	0.018973909830812895
539.0	4	a	2.9362290404038083
541.0	4	c	-0.009573827501877604
542.0	1	a	-0.00918956863933007
545.0	2	b	-0.4705951033686804
546.0	4	c	-0.2808308935867229
550.0	2	a	-0.10835707290535296
556.0	4	a	0.33139135301010125
561.0	2	a	0.5455052340397538
564.0	2	c	-0.3932540611017187
565.0	4	a	0.11149925097025383
566.0	1	b	-0.043929335169715714
567.0	1	a	0.07941474125676472
568.0	1	c	0.07712796802307874
569.0	2	a	0.030819112765398792
570.0	2	c	-0.2935926005545212
572.0	1	a	0.35887971204190655
574.0	2	b	-0.024510162473288077
580.0	4	a	0.12291812586107298
582.0	1	c	-0.1894657278869492
586.0	1	b	0.061828719228316946
598.0	2	b	-0.5394941627650172
600.0	1	a	-0.17237284281998813
601.0	4	a	0.021224141639061382
605.0	4	b	-0.31263781177730166
615.0	1	a	0.6582617881414334
624.0	4	c	0.09537266214986452
626.0	1	b	0.3261135791452587
630.0	1	a	0.32092075131880954
631.0	2	a	0.15744577721094843
634.0	1	a	0.3750701078531874
636.0	1	a	0.16808065383375223
638.0	2	a	0.48159160940203327
640.0	1	b	-0.08454221069137832
641.0	1	b	0.08529362228339307
645.0	1	a	-0.23752940323690713
647.0	2	c	0.12899411102385624
653.0	2	c	0.22194326208066903
656.0	1	b	-0.15410592322718064
658.0	4	b	0.6321813527647188
660.0	1	b	1.3157138399190669
661.0	4	c	0.09013810500028935
665.0	2	a	0.38239922157763456
666.0	2	c	-0.2906795199544535
676.0	4	b	-0.5926606427387642
679.0	2	b	-0.17117293548871734
681.0	4	b	-0.07009731406733542
685.0	2	a	0.15002852966987734
693.0	1	a	0.006832013535826349
700.0	2	a	0.09085917561992378
704.0	4	b	-0.07174246491405074
706.0	1	a	0.4074793587545391
708.0	2	a	0.20336600488762013
709.0	2	c	0.0603089048244346
715.0	2	b	-0.19855390145250718
725.0	2	a	0.17781999705719911
729.0	4	c	-0.02616342489038748
744.0	2	a	0.05771330907586117
746.0	4	b	-0.14352771708600642
753.0	4	c	-0.23930322255813855
754.0	4	c	-0.528177328030676
758.0	1	a	0.39337401059571797
763.0	1	b	0.2889941864908931
764.0	2	c	0.4532672447576947
765.0	4	a	0.9223289966652791
767.0	1	c	0.39605235795979643
770.0	1	a	1.4487479091655722
773.0	1	c	0.17087883841257992
778.0	2	a	0.2750518848111456
786.0	4	b	-0.0654070411823054
789.0	4	a	-0.034989005239068866
790.0	4	c	-0.22996624892134138
802.0	2	c	0.013971953796773417
803.0	1	b	-0.1700133568988084
805.0	4	c	-0.2935926005545212
812.0	4	b	-0.6559434426128458
815.0	2	a	-0.1763428615189843
817.0	2	a	-0.12344689151942752
819.0	2	a	1.1524780822509413
825.0	4	b	-0.27783123592958847
829.0	4	b	0.812825513147674
835.0	1	b	0.19856142659025092
848.0	2	a	-0.028160573537603657
851.0	4	b	-0.23176546455980995
861.0	1	a	0.46832957288012733
866.0	2	a	0.08827393605477966
868.0	2	c	-0.04302378255324047
877.0	2	c	0.09988835898894696
892.0	2	a	0.07934007057049607
893.0	2	a	0.21542707491227472
895.0	4	c	0.3599929001757986
898.0	2	a	-0.1149510524362436
906.0	2	a	0.042949653000335576
909.0	1	b	-0.2795003469430788
916.0	4	c	-0.2675204492793872
920.0	4	c	0.040471954263026105
922.0	2	b	0.270826380441791
927.0	2	c	0.09890828569398247
929.0	4	b	0.3366438316139739
930.0	1	a	0.1267045242224355
931.0	1	b	0.5337174367785067
937.0	2	c	-0.2128531139483848
944.0	4	b	0.33184126594334973
946.0	1	a	-0.07753203350006248
951.0	1	a	0.2957416157554549
953.0	2	a	-0.07236591746782783
957.0	2	b	-0.3490475752877788
958.0	2	a	0.11607842360738163
967.0	4	c	-0.03523689838609847
970.0	2	a	0.7372765087817388
985.0	2	a	-0.08248706039020852
989.0	2	a	-0.5369170963752504
991.0	1	b	0.32653658823717563
1000.0	2	a	0.04855349481884304
1007.0	4	a	0.20992527686089343
1009.0	2	a	0.287333022057664
1016.0	4	c	0.059231979287596714
1017.0	1	c	-0.016479006261195556
1021.0	4	c	-0.2985578885351546
1034.0	1	b	-0.21568406543970303
1035.0	2	a	-0.10927772484841511
1036.0	2	a	0.06914218914302284
1038.0	1	c	0.057900769189927086
1062.0	4	b	0.029230596788568597
1081.0	4	b	0.04722709726740794
1084.0	2	a	0.07996329819198895
1085.0	4	a	0.22147858291738273
1088.0	4	b	0.035318170303487335
1094.0	1	c	-0.021999544550782936
1095.0	2	a	-0.26117244420454716
1103.0	2	a	0.05889536237640807
1104.0	2	b	0.22755320328339573
1110.0	4	a	-0.5872188105959151
1111.0	2	a	-0.14335707544252174
1119.0	1	c	-0.23188115009655055
1120.0	1	a	0.05261315221208194
1129.0	1	b	0.1939176303377787
1130.0	4	c	-0.5422129169204697
1133.0	4	c	-0.42190132539114245
1138.0	2	a	-0.06301333194112008
1140.0	2	a	0.12194947834780637
1141.0	1	c	-0.3895153003362764
1144.0	4	c	0.021205708825302056
1146.0	4	a	-0.4443926818171198
1147.0	2	b	-0.14288228581352064
1162.0	2	a	0.560407038726832
1164.0	1	a	0.6401578781389341
1166.0	1	a	-0.16009885234929377
1168.0	1	a	0.3044962347396263
1169.0	1	b	0.5315667013835705
1179.0	2	b	0.5737048782298594
1183.0	1	a	0.011651242369546238
1186.0	4	c	0.1777844805319941
1198.0	4	b	-0.2935926005545212
1201.0	1	a	-0.13011859996325476
1206.0	4	b	-0.15365888278693962
1208.0	2	a	0.27455812193905677
1211.0	4	a	-0.41398069514716695
1213.0	1	c	0.5184074144110657
1215.0	1	c	-0.15548794648009154
1218.0	4	a	0.1353029946976461
1221.0	4	c	0.2034374233844776
1222.0	4	a	1.1098464737681857
1223.0	2	b	0.040506393175001466
1224.0	2	c	-0.03267861416968148
1227.0	2	a	0.2574558508988361
1229.0	4	b	-0.08472583695255144
1230.0	2	c	0.03680443367037394
1232.0	4	a	-0.27757733098685633
1233.0	2	a	-0.18580632810359707
1235.0	1	a	0.37113129950695267
1236.0	4	b	0.07961914666989048
1237.0	1	b	0.8518610255631125
1243.0	2	a	0.03297283320439254
1244.0	4	b	-0.27930922722539897
1248.0	4	c	0.32201270106889723
1251.0	2	c	-0.0020896701287889284
1254.0	2	a	-0.013865472684806398
1258.0	1	b	-0.47038672758344796
1261.0	1	b	0.372453111567507
1262.0	1	b	-0.008464682160906751
1263.0	2	b	-0.10438074912648286
1271.0	2	b	0.23393978138361468
1274.0	2	b	-0.07472900885836244
1275.0	4	b	0.35324521861745456
1277.0	4	c	-0.293194826187859
1282.0	2	b	0.24239283619394228
1286.0	2	b	0.06683819173389313
1293.0	2	c	0.22991673358244993
1296.0	2	b	-0.22881242296106014
1298.0	2	a	0.08805488007194694
1306.0	4	b	-0.08045550296762638
1309.0	2	a	-0.10047888219003775
1311.0	2	a	-0.011711579699565619
1329.0	4	b	0.005355070588596411
1333.0	4	a	0.2580909380457793
1336.0	1	c	-0.04894151675117325
1337.0	1	b	0.30343670517868654
1341.0	1	a	0.5657537769956958
1348.0	4	a	-0.08348613594966772
1356.0	4	b	-0.038035054150996034
1357.0	4	c	-0.010423754398163898
1358.0	1	b	-0.21133996231204238
1362.0	1	b	0.16703286526408154
1370.0	1	b	0.2287590498142024
1378.0	2	a	0.31060173635552957
1381.0	1	c	0.2933472521714882
1386.0	1	c	-0.02921471207553965
1398.0	4	a	0.2750444927975709
1399.0	1	c	0.3448766896812155
1400.0	4	b	-0.5690397658023202
1402.0	2	b	-0.3941813452882852
1403.0	2	c	0.06385246827103505
1408.0	2	c	-0.4383748842259702
1409.0	4	b	0.1105054732063619
1414.0	1	a	0.61283179875663
1416.0	2	c	-0.1358544653570232
1419.0	1	c	-0.06486742376296557
1420.0	2	c	0.24804931028471902
1436.0	1	b	0.07788488273994836
1439.0	4	b	0.19416465217358986
1441.0	1	c	0.3795040814580405
1444.0	1	c	-0.4071367002164929
1445.0	2	a	0.3455410303263472
1447.0	4	a	0.25228613501713304
1451.0	1	c	-0.3195825500217827
1455.0	1	b	0.21467302384172735
1456.0	1	a	0.4568301440936011
1461.0	2	b	-0.24204502609224893
1462.0	1	b	-0.12683266864052736
1468.0	1	a	1.2046985199954812
1471.0	4	b	-0.02878796909199893
1476.0	1	b	0.24579027990462998
1483.0	2	c	0.11382710327659994
1485.0	1	a	-0.335883641059108
1500.0	4	b	0.20675894684640234
1503.0	1	a	0.3044246984903914
1505.0	1	b	0.03317166287039427
1513.0	1	a	0.1738442898555543
1516.0	2	b	0.112673970160821
1520.0	2	b	-0.5504119591822545
1522.0	4	b	-0.36545179022486773
1525.0	1	c	0.10797517957192208
1526.0	2	a	0.08909552909132457
1531.0	1	a	-0.1606684634226913
1532.0	2	c	-0.2058719279510722
1533.0	1	a	0.12554045673650127
1536.0	2	c	0.08641123021462062
1537.0	1	b	-0.0844344328749503
1542.0	2	b	-0.30185528444146126
1544.0	2	b	0.115721895422332
1545.0	2	a	0.5867628930552937
1552.0	4	b	-0.6102733906754243
1555.0	2	b	0.06821442366852401
1558.0	1	a	0.7115706528712473
1562.0	2	c	-0.020362848684340046
1565.0	4	b	-0.28378446421846937
1574.0	2	c	-0.1455419968433045
1579.0	1	b	0.38483369417544394
1580.0	2	c	0.25835454659529294
1582.0	4	b	-0.2540521078343561
1583.0	4	b	0.05029346450345384
1585.0	1	a	0.9386959363145359
1589.0	1	c	0.355453361139212
1592.0	2	b	-0.08586549619697952
1593.0	4	a	-0.2394711131718722
1594.0	1	b	-0.05819944488674633
1595.0	4	b	-0.1396972297471131
1596.0	1	a	1.4646658254277547
1597.0	1	c	0.6223382960234171
1598.0	4	a	0.1517674285289225
1600.0	2	a	0.0368888713904514
1606.0	2	c	-0.2670876841260007
1608.0	2	b	-0.48496876188723237
1609.0	2	c	-0.3046647001051652
1611.0	1	c	0.02881554845018396
1613.0	2	a	0.6144830663047194
1625.0	4	b	0.005695269004215943
1628.0	2	c	0.26860539725499416
1642.0	4	a	0.03280949986147072
1650.0	4	b	-0.0780213147686993
1652.0	4	c	-0.3762289948706166
1653.0	4	c	-0.013979379272436344
1654.0	2	a	0.02517602433358568
1658.0	1	a	-0.0018003140875346528
1659.0	1	b	0.7912043263779401
1660.0	4	a	0.039998568243291274
1662.0	4	b	-0.10825292549645417
1664.0	2	b	0.5910865192244448
1665.0	4	a	-0.12969682202564523
1669.0	2	a	-0.1644111856086487
1670.0	4	a	-0.4946129880881435
1671.0	1	a	0.3600395845508205
1672.0	1	c	-0.25782129486666805
1675.0	1	b	-0.20202818127812647
1678.0	1	a	0.8657214171558253
1685.0	1	b	0.0561766755776983
1690.0	4	b	-0.8271201752848001
1699.0	4	b	-0.013557771128371546
1706.0	2	c	-0.05211982491980033
1707.0	2	a	0.2544309897667208
1709.0	4	c	-0.24625228329144852
1715.0	2	b	0.26492353245376893
1719.0	2	c	-0.025450746591226203
1735.0	4	b	-0.2679093134263441
1742.0	1	a	0.018636353231887906
1747.0	1	b	-0.052645677865595944
1753.0	4	a	-0.16736658393798517
1756.0	1	b	-0.49722454398942445
1757.0	4	c	1.054219549250239
1759.0	4	c	-0.2450840318120115
1760.0	4	c	0.1380492678971745
1763.0	2	c	-0.17082802659647045
1767.0	4	a	-0.13682660431802515
1772.0	4	a	-0.2204536290676693
1773.0	4	c	-0.16063259454996978
1774.0	1	c	-0.22326029864468155
1775.0	2	b	-0.06984920210724994
1778.0	2	a	0.37965968670846845
1781.0	1	b	-0.1497104166181148
1785.0	1	c	0.2336327534355726
1793.0	4	c	-0.12568236177388287
1794.0	4	a	-0.1200911286845369
1799.0	4	b	-0.158932976768499
1801.0	2	b	0.2549848031814575
1803.0	2	b	2.1653119714696456
1804.0	1	c	-0.11364120059119776
1805.0	4	a	-0.24431496046282614
1807.0	2	c	0.16647852796077509
1810.0	4	a	-0.6184130025215762
1815.0	4	b	-0.026126028718428077
1821.0	1	a	0.5096488906867548
1826.0	1	b	0.19321814697124032
1827.0	2	c	0.10529490395481347
1831.0	4	a	-0.2848044809335323
1845.0	2	c	0.2334673702189059
1846.0	4	a	0.4572692798724827
1849.0	1	c	-0.13568258056328805
1854.0	1	c	0.3769406963684988
1855.0	2	c	0.14575118265365786
1857.0	4	a	-0.4848139346754542
1862.0	4	a	0.9834087495772404
1870.0	4	a	-0.08150718090718218
1872.0	1	c	0.18001489694002942
1878.0	1	c	0.7316010765808998
1882.0	4	c	0.6114653074899672
1888.0	2	b	-0.456872071350818
1890.0	1	b	0.5810098089327782
1891.0	1	b	0.2589040529987777
1902.0	4	b	-0.169964415202334
1903.0	2	c	-0.2540293422677563
1906.0	1	c	-0.1235298482665542
1907.0	4	b	-0.014193402433857371
1909.0	4	c	0.06592050854883805
1918.0	4	c	-0.5308966078884105
1919.0	2	b	-0.3109528758587102
1928.0	4	a	-0.2258391347664129
1930.0	2	b	0.22750306373861456
1931.0	1	c	0.2983634342175733
1935.0	2	b	0.17384830019547937
1944.0	2	c	0.585263536806525
1949.0	4	a	-0.2320814178705436
1951.0	4	b	-0.2935926005545212
1958.0	1	c	0.047536306557429284
1965.0	4	c	-0.28528177939863497
1968.0	4	c	-0.052967386823474724
1969.0	1	a	0.4832954323339148
1970.0	4	a	0.034937945956951655
1973.0	1	b	0.4393680502633032
1974.0	1	a	0.15844565666514746
1986.0	4	b	-0.13642151583493248
1987.0	4	a	-0.2935926005545212
1991.0	1	c	0.3599749730556491
1994.0	2	a	0.42458335425855565
1995.0	2	b	-0.3223010967038845
1997.0	1	b	-0.07155021082482761
2003.0	4	a	0.3143140211534922
2004.0	1	a	0.24388001778809024
2005.0	4	a	0.16111430047557343
2009.0	2	a	0.09329467517407153
2010.0	4	b	-0.4370844674675909
2012.0	2	a	-0.02397328097905066
2014.0	4	a	-0.09729193574886577
2036.0	4	a	0.5198331337643021
2037.0	2	c	0.08173211828620643
2039.0	4	a	-0.30416100105670363
2043.0	1	a	0.16067752336084987
2045.0	2	b	0.31136292115289765
2051.0	4	a	0.7607454677352177
2052.0	2	b	0.03126117352723302
2053.0	4	a	-0.1533469757785341
2062.0	1	b	-0.30313891907326335
2065.0	4	c	0.44310329536761606
2067.0	1	c	-0.18612906327456916
2079.0	1	a	0.18152174027135445
2081.0	4	c	-0.1139390803319409
2082.0	2	b	0.16555344484428236
2085.0	4	c	-0.0851153625708069
2088.0	2	a	-0.006555935424722326
2091.0	4	a	0.31001277575075215
2098.0	4	b	-0.671502972653881
2101.0	1	b	-0.05729507860519616
2108.0	2	b	0.03412488527992445
2109.0	4	a	-0.23980234225795427
2115.0	4	a	0.07646979645694034
2116.0	1	b	-0.16045325750835848
2118.0	4	a	-0.4631363383664933
2121.0	1	a	-0.07816356300794079
2129.0	4	c	0.08067790131660549
2136.0	2	b	0.17490053353511853
2138.0	2	a	-0.33758108881779747
2140.0	1	c	0.6244032903801204
2141.0	1	b	0.5740122451404326
2142.0	2	b	-0.08044547467770968
2143.0	2	c	0.9796245825154042
2146.0	1	c	-0.10347400532592875
2151.0	2	b	0.04677320711646481
2153.0	4	b	0.34299398909316225
2160.0	2	a	-0.13384066175057674
2161.0	2	a	0.02511341868924201
2162.0	4	c	-0.4248116190881983
2166.0	2	c	0.3272638962066623
2174.0	4	b	-0.16180850111684783
2180.0	4	b	-0.19126569730191811
2192.0	1	a	-0.022010823325883683
2200.0	1	a	-0.05225474147385062
2202.0	2	a	-0.11688429799056968
2204.0	2	b	0.2001550870126278
2208.0	1	a	0.24907606264442006
2210.0	2	a	-0.12201349709789489
2212.0	4	c	-0.048069347397433966
2215.0	4	a	-0.1996623743024976
2218.0	2	c	-0.1476073295605572
2223.0	2	a	-0.17177364444638146
2224.0	2	b	-0.24877765131902038
2228.0	1	b	-0.10565703209570455
2232.0	2	a	1.3758574824300558
2233.0	1	a	-0.18521679966047114
2234.0	4	a	-0.3822229794639999
2240.0	4	a	-0.1805070785088594
2264.0	2	c	0.049110401943362664
2266.0	4	a	-0.6483857273923763
2268.0	2	c	0.0109393227404892
2269.0	2	b	-0.33654079177662055
2274.0	2	c	-0.12896956465926016
2275.0	4	a	-0.07502894006517656
2277.0	1	b	0.18170133045124423
2279.0	1	a	-0.30065752448624833
2280.0	4	a	2.175098870746437
2282.0	4	a	3.599347959284516
2284.0	2	c	-0.15781521636779308
2287.0	1	a	0.2706242893085351
2292.0	1	a	0.5635130304392832
2294.0	4	b	-0.2829285144075007
2295.0	2	c	0.1345905030010455
2296.0	4	c	-0.12292503417191696
2298.0	1	a	0.37776707909529283
2301.0	4	b	-0.061416088940021665
2303.0	2	c	-0.05126474952815964
2305.0	4	a	0.38098623827869876
2308.0	1	a	0.019705068500271972
2309.0	4	c	0.09204916585542211
2310.0	2	c	-0.3136820946242442
2312.0	4	a	0.30789329690608075
2314.0	4	a	-0.24749536009361386
2317.0	2	b	0.03253134320504273
2319.0	4	a	-0.12516833154229076
2321.0	2	b	0.20758705529470164
2332.0	4	b	0.005419577612828346
2334.0	4	b	1.0279112961819268
2337.0	2	b	-0.04866184770616957
2343.0	2	a	1.0851785233229305
2345.0	2	b	0.31071648139982605
2347.0	4	c	-0.20073727601516125
2350.0	2	a	0.2763541856265857
2351.0	1	b	1.4477802484545073
2353.0	1	b	-0.45739538463558405
2354.0	1	c	0.07964347928731086
2359.0	1	b	0.2838894155638959
2361.0	1	a	-0.6068666407871048
2363.0	2	c	0.13177754373141298
2364.0	2	b	0.07058567017501101
2371.0	4	c	0.48318816014781635
2377.0	4	b	-0.5504119591822545
2380.0	2	c	-0.4032238016964289
2381.0	4	a	0.869204111976961
2382.0	2	a	-0.17737965666428815
2387.0	2	a	0.1991212938224464
2388.0	4	a	0.47648918148255043
2389.0	4	a	-0.144262699610248
2391.0	1	c	0.5279838161742022
2392.0	1	b	0.021844658074123245
2393.0	4	c	-0.21934974134475416
2395.0	2	c	-0.25978230160862015
